4021,59-97,59,"lo	mu	melenge	ti	wali	ni,	ala	kiri","3SG	take	child	of	female	DET	3PL	return","He married the girl and they returned home."
4022,59-98,59,"wa-ngo	so,	la	ni	mo	mu	so,	a-nzere	mingi","warn-NMLZ	this	day	DEF	2SG	give	thus	PM-taste.good	much","The advice you gave me on that day pleased me a great deal."
4023,59-99,59,"la	ni	so	mbi	gwe	na	kotoro	[...]","day	DEF	DEM	1SG	go	to	village	[...]","That day when I went home [...]. OR: When I went home [...]."
4024,61-21,61,"Mina	theng-ile	muye	bayiskili.	Lo	wil	ga	yena	phuk-ile.","I	buy-PST	ART	bicycle	DEF.ART	wheel	POSS	it	break-PST","I bought a bicycle.  Its wheel is broken."
4025,63-49,63,"bakán	de	ge-nadí	Masindi","place	DEM	TAM-call	Masindi","This palace is called Masindi."
4026,63-50,63,"azól	de	já	ma	galamóyo","man	DEM	come	with	goat","The man came with a goat."
4027,64-55,64,"béled	ísim	to	terkéka	de","country	name	POSS.3SG	Terkeka	DEM.PROX","the village called Terkeka"
4028,64-56,64,"zol	abú	ja	naárde	de","individual	REL	come	today	DEM.PROX","the man who came today"
4029,64-57,64,"rábbana	de	kwes","god	DEM.PROX	good","God is good."
4030,65-51,65,"Ziml'a	rabotaj,	patom	arenda	plati	netu.","land	work	then	rent	pay	NEG","I used to work on land and then I did not pay the rent."
4031,67-67,67,"Itu	selalu	tinggal	sini	punya	orang	pakai	ini	pasar	ah.","DEM	always	live	here	REL	person	use	DEM	market	PCL","The people living here use this market."
4032,67-68,67,"Dia	ingat	tengok	itu	lua	olang	tengok	sama	dia.","3SG	think	look.at	DEM	two	person	look.at	with	3SG","He thought that these two people were looking at him."
4033,69-23,69,"yəm	mən	muri-mbi	ta-nan	kakan","water	that/the?	run-DEP	Prog-NONFUT	NEG","That/the water hasn't drained yet."
4034,72-54,72,"Dat	karu	an	dat	warlaku-ngku	dei	bin	luk	olda	yapakayi-wan	ngakparn-walija.","the	child	and	the	dog-ERG	3PL.SBJ	PST	look	the	small-NMLZ	frog-PAUC","The child and the dog saw all of the small frogs."
4035,73-40,73,"uno	fabor-ta	pidi-nga-bu	bini-xu-ni","one	favor-ACC	ask-NMLZ-BEN	come-PROG-1","I come to ask a favor."
4036,74-42,74,uk-man,the-man,"the man"
4037,74-43,74,"uk	ya-čêč","that	3SG-grandchild","the grandchild"
4038,75-85,75,"niya(C)	ooma(C)	li(F)	livr(F)","1SG	DEM.INAN.SG	DEF.M	book","This book is mine."
4039,1-12,1,"na	abrasei	fu	mi	oso	[oder]	na	mi	oso	abra","LOC	over.side	of	1SG	house	[or.GERMAN]	LOC	1SG	house	over","across from my house"
4040,1-84,1,"Kaba	a	si	wan	figabon	farawe	na	seipasi,	nanga	wiwiri.","and	3SG.SBJ	see	INDF.SG	fig.tree	far.away	LOC	side.road	with	leaf","And he saw a fig tree further down at the roadside, with leaves."
4041,1-85,1,"Da	wan	bun	soma.","it.be	INDF.SG	good	person","He(/she/it) is a good person."
4042,2-64,2,"Wan	ben	tron	datra	srefi.","one	PST	become	doctor	even","One even became a doctor."
4043,2-65,2,"No	wan	sma	ben	bai	den	nyanyan.","NEG	one	person	PST	buy	the.PL	food","Not one person bought them."
4044,2-66,2,"Dus	no	wan,	no	wan	fu	unu	ben	man	bai	a	unusrefi.","thus	NEG	one	NEG	one	of	us	ANT	can	buy	from	ourselves","So none of us could buy from each other."
4045,2-67,2,"Nanga	den	sma	disi	wi	o	abi	wan	taki-makandra.","with	the.PL	person	DEM	we	FUT	have	ART	talk_about","We will have a conversation with these people."
4046,3-34,3,"wan	buku","D/NUM	book","a book / one book"
4047,4-45,4,"wan	pikin;	wan,	tu,	dii","one	child	one	two	three","a child; one, two, three"
4048,5-52,5,"hii	ga	wàn	shaap	reezaa","he	have	INDF.ART	sharp	razor","He had a sharp razor."
4049,5-78,5,"wel	wan	dee	mi	bin	a	lai	dong	pan	dis	boot","well	one	day	1SG	PST	ASP	lie	down	on	this	boat","Well, one day I was lying down on this boat."
4050,6-32,6,"Yuh	want	wan	or	two	roti?","2SG	want	one	or	two	roti","Do you want one or two roti?"
4051,7-79,7,"Len	mi	wan	bok.","lend	1SG	INDF	book","Lend me a book."
4052,7-80,7,"Hi	kuhm	ya	wid	wan	spiid.","3SG	come	here	with	one	speed","He came here in great hurry."
4053,8-46,8,"Wahn	uman	gi	Piita	di	loki	lato	nomba	fi	plie.","INDF	woman	give	Peter	DET	lucky	lottery	number	INF	play","A woman gave Peter the lucky lottery number to play."
4054,8-47,8,"Piita	pik	wan	apl	an	Mieri	pik	tuu.","Peter	pick	one	apple	and	Mary	pick	two","Peter picked one apple and Mary picked two."
4055,9-58,9,"T.	gat	wan	speʃl	maak	we	i	yuz.","T	got	one	special	mark	REL	he	use","T. has a special mark that he uses."
4056,9-88,9,"Dis	badl	a	me	wan	a	di	bigɛs	badl.","this	bottle	TOP	ANT	one	of	the	biggest	bottle","This bottle was one of the biggest (we ever found)."
4057,10-62,10,"Di	gyal	had	wan	guol	ring	we	ihn	pupa	gi	im	an	wan	guol	niigl.","ART.DEF	girl	have.PST	ART.INDF	gold	ring	REL	3SG.POSS	father	give	3SG	and	ART.INDF	gold	needle","The girl had a golden ring which her father had given to her and a golden needle."
4058,10-63,10,"wan;	tuu;	trii","one	two	three","one; two; three"
4059,11-68,11,"Aktuali,	Tasba	hav	a	kompliit	praimari	skuul.","actually	Tasbapauni	have	ART.INDF	complete	primary	school","At present, there is a complete primary school in Tasbapauni."
4060,11-69,11,"Deh	put	op	wan	lang	puol.","3PL	put	up	ART.INDF	long	pole","They put up a tall pole."
4061,11-70,11,"Wi	hav	wan	turno	onli	in	di	maaning.","1PL	have	one	turn	only	in	ART.DEF	morning","We have just one shift in the morning."
4062,12-58,12,"[...]	and	one	other	fellow	kill	the	other	one.","[...]	and	INDF	other	fellow	kill[PFV]	DEF	other	one","[...] and another guy killed the other one."
4063,12-59,12,"One	yacht	come	in	[...].","INDF	yacht	come[PFV]	in	[...]","A yacht came in [...]."
4064,12-60,12,"[...]	if	I	is	on	a	hill,	and	you	live	below	me	[...]	you	still	liv-ing	on	a	hill.","[...]	if	I	1SG.COP	on	INDF	hill	and	you	live	below	me	[...]	you	still	live-PROG	on	INDF	hill","[...] if I live on a hill [...] you [might] still live on a hill."
4065,13-50,13,"one	cent","NUM	cent","one cent"
4066,13-51,13,"a	bag","INDF	bag","a bag"
4067,14-38,14,"a/one	hat","a	hat","a hat"
4068,15-47,15,"wan	man","INDF.ART	man","a certain man"
4069,15-48,15,"wan	man","one	man","(only) one (a single) man"
4070,16-65,16,"if	jù	dè	sik	jùɔ	bakjad	jù	si	ɛ	klinik","if	2SG	PROG	sick	2SG.POSS	backyard	2SG	see	ART	clinic","If you are ill (nowadays), you see a clinic in your backyard (i.e. nearby, to which you can go)."
4071,17-46,17,nyam,yam,"the/a/some yam(s)"
4072,17-47,17,"wo̱n	nyam","ART.INDF	yam","a yam OR: one yam"
4073,18-43,18,"wan	banana,	tu	banana,	tri	banana","one	banana	two	banana	three	banana","one banana, two bananas, three bananas"
4074,19-49,19,"À	wɔnt	mek	yù	du	mi	sɔ̀n	febɔ	[...].","1SG.SBJ	want	SBJV	2SG	do	1SG.EMPH	some	favour	[...]","I want you to do me a favour [...]."
4075,19-50,19,"Mek	à	pul	wan	smɔl	tòrí.","SBJV	1SG.SBJ	remove	one	small	story","Let me tell a small story."
4076,19-51,19,"wan;	tu;	tre","one	two	three","one; two; three"
4077,20-38,20,"Makee	roastee	one	piecee	capon.","make	roast	ART.INDF	CLF	capon","Roast a capon."
4078,20-39,20,"Bring	one	piecee	chair	come.","bring	ART.INDF	CLF	chair	come","Bring a chair here."
4079,20-76,20,"My	give	you	one	sample.","1SG	give	2SG	ART.INDF	sample","I will give you one sample."
4080,21-38,21,"a	cat;	one	cat","DET	cat	QUANT	cat","a cat; one cat"
4081,22-56,22,"Long	dispela	tais	saksak	i	gat	wan-pela	traipela	rot	tasol	em	olgeta	manmeri	i	save	go	kam	long-en.","PREP	DEM	swamp	sago	PM	got	one-MOD	big.MOD	road	only	3SG	all	people	PM	HAB	go	come	PREP-3SG","In this sago swamp there was only one big road that all the people used to go and come."
4082,23-120,23,"Wan	kaen	grup	blong	ol	sapota	we	hem	i	givim	plante	hedek	long	ol	polis	olsem	long	Mexico	World	Cup	mo	World	Cup	long	Italy	hem	i	olgeta	blong	England.","one	kind	group	of	PL	supporter	COMP	3SG	AGR	give	plenty	headache	to	PL	police	like	in	Mexico	World	Cup	and	World	Cup	in	Italy	3SG	AGR	3PL	of	England","One type of group of supporters that gave the police plenty of headaches at the Mexico World Cup and the World Cup in Italy was those from England."
4083,24-64,24,"a'	gud	koknat	pai","DET.INDF	good	coconut	pie","a good coconut pie"
4084,24-65,24,"Ai	si	wan	mien.","1SG	see	DET.INDF.SG	man","I see /saw a man."
4085,25-170,25,"I	got	wan	mo	geit	tharr-ei.","3SG	have	one	more	gate	DIST-DIR","There is one more gate over there."
4086,26-37,26,"wɛn	ju	luk	a	ɹak","when	2SG	see	ART	rock","when you see a rock"
4087,27-32,27,"ēn	tid	da	ha	ēn	noli.","INDF	time	there	have	INDF	donkey","Once upon a time there was a donkey."
4088,27-33,27,"ēn	fa	shi	hō","one	of	3SG.POSS	ear","one of his ears"
4089,28-59,28,"iʃi	kopu-tɛ	en	kui	mɛtɛ	o","2PL	buy-PFV	a/one	cow	with	3SG","We bought a cow with it (i.e. the money)."
4090,28-60,28,"iʃi	alma	kumu-tɛ	en	stima","1PL	all	come-PFV	one	steamer","We all came with the same steamerboat."
4091,29-46,29,"Ek	het	'n	kat	ge-sien.	vs.	Ek	het	een	kat	ge-sien	(maar	nie	meer	nie).","1SG	PST	a	cat	PTCP-seen	vs.	I	PST	one	cat	PTCP-seen	(but	NEG	more	NEG)","I saw a cat. vs. I saw one cat (but not more)."
4092,30-65,30,"Más	N=ten	ki=buska	un=pesoa	ta=koba.","but	I=have	that=search	a=person	IPFV=dig","But I need to look for someone to dig (for me)."
4093,30-66,30,"Góra,	nhu=ta=kume	uns=banána,	pa=nhu=ndoxa	bóka.","now	2SG.POL.M=IPFV=eat	ART.INDF.PL=banana	for=2SG.POL.M=sweeten	mouth","Now eat some bananas, so that you get a sweet mouth."
4094,31-66,31,"El	atxa	un	rapas	di	Brava.","he	find	NUM/INDF	young.man	from	Brava","He met one/a young man from Brava."
4095,31-67,31,"Ma	N	fra	N	ta	tira	un	foto	pamo	senpri	e	lenbransa.","But	I	say	I	FUT	take	a	picture	because	always	is	memory","But I said that I will take a picture because it will always be a memory."
4096,32-40,32,"N	ten	un	pork	so.","1SG	have	one	pig	only","I have only one pig."
4097,32-41,32,"Es	fazê	un	tank	li.","3PL	make	ART.INDF	water.deposit	here","They built a water deposit here."
4098,33-58,33,"un	omi	musulmanu","INDF	man	Muslim","a Muslim man"
4099,33-59,33,"utru	omi	musulmanu","a	man	Muslim","a Muslim man"
4100,34-44,34,"N	ø	wojá	un	karnedu	na	kambá	kamiñu.","1SG.SBJ	PFV	see	INDF	sheep	PROG	cross	way","I saw a sheep crossing the street."
4101,34-45,34,"un	karnedu;	un-soŋ	karnedu","INDF	sheep	a-only	sheep","a sheep; one sheep"
4102,35-65,35,"Ũa	migu	mu	bi	ai.","a	friend	1SG.POSS	come	here","A friend of mine came here."
4103,35-66,35,"Ũa	pema	tan	ô!","one	palm.tree	only	PCL","Just one palm tree!"
4104,36-40,36,"M	mêthê	ũa	litu	vi.","1SG	want	one	liter	wine","I want one liter of palm wine."
4105,37-43,37,"Dya	ũa	a	kumbina	di	we	uvôdô	na	ose.","day	one	INDF	agree	of	go	party	LOC	sky","One day, they agreed to go to a party in heaven."
4106,37-44,37,"N	tê	dôsu	kasô	fa,	n	tê	kasô	ũa.","1SG	have	two	dog	NEG	1SG	have	dog	one","I don't have two dogs, I have [only] one dog."
4107,38-50,38,"wan	moso","ART.SG	woman","a woman"
4108,38-51,38,"úña",one,one
4109,39-63,39,"Jacob	ɛ	ũ	kɔb,	el	tə	faz-e	vɔs.","Jacob	COP.NPST	one	snake	3	IPFV.NPST	make-INF	voice","Jacob is a snake, he's imitating its voice."
4110,39-64,39,"ũ	irmã	te	i	trey	irmãw	te.","one	sister	have.NPST	and	three	brother	have.NPST","(I) have got one sister and three brothers."
4111,40-38,40,"Ti	u͂	mat	[...].","was	one	forest/woods	[...]","There was a forest [...]."
4112,41-58,41,"korsaam-pa	uŋ	gɔɔta	alagriiya	pa-daa=ley	kum	tambom=ley	mee	noos	lo-papiyaa","heart-DAT	one	little	happiness	INF-give=like	CONJ	excellent=like	FOC	1PL	FUT-speak","We just speak for the pleasure of it. OR: Consultant's translation: Without giving any trouble to the heart we shall just speak well."
4113,42-50,42,"eli	ja	olá	ńgua	mulé	brangku	mbés,	se	[...]","3SG	PFV	see	one	woman	white	very	know	[...]","He saw a woman who was very white, you know [...]."
4114,42-51,42,"eli	teng	justu	ńgua	prau,	ńgka	dos	prau","3SG	have	just	one	boat	NEG	two	boat","He has only one boat, not two boats."
4115,43-34,43,"[...]	dja	chega	nu	unga	sepultura.","[...]	PFV	arrive	LOC	INDF.ART	tomb","[...] [he] arrived at a tomb."
4116,44-59,44,"Tyéni	yo	tres	kobéta,	úna	na	arríba,	úna	na	báho	[...].","have	1SG	three	pail	one	LOC	up	one	LOC	down	[...]","I have three toilets, one upstairs, one downstairs [...]."
4117,44-60,44,"dos	íha	i	un	íhu","two	girl	and	one	boy","two girls and one boy"
4118,45-50,45,"Ya	escribi	yo	un	carta	con	mi	amigo.","PFV	write	1SG	INDF	letter	OBJ	my	friend","I wrote a letter to my friend."
4119,45-51,45,"Caro	ahora	un	litro	de	gasolina.","expensive	now	INDF	liter	of	gasoline","A/One liter of gasoline is expensive nowadays."
4120,45-91,45,"Con	un	gente	no	mas	ta	sospecha	el	mga	pulis.","OBJ	one	person	NEG	more	IPFV	suspect	DEF	PL	police","The policemen suspect only one person."
4121,46-64,46,"Ya-lyegá	un	ómbre	na	dimiyo	kása.","PFV-arrive	a	man	LOC	my	house","A man came to my house."
4122,46-65,46,"Tyéne	yo	kwatro	anák,	uno	ómbre,	tres	muhér.","have	I	four	children	one	man	three	woman","I have four children, one son, three daughters."
4123,46-66,46,"Ya-mirá	tu	un	muhér,	kwátro	ómbre.","PFV-see	you	one	woman	four	men","You saw one woman (and) four men."
4124,47-57,47,"[...]	i	durante	algun	minüt	a	reina	un	silensio.","[...]	and	during	some	minute	PFV	reign	INDF	silence","[...] and for several minutes, there was silence."
4125,47-58,47,"un,	dos,	tres,	kwater,	sinku,	seis,	shete,	ocho,	nwebe,	dies","one	two	three	four	five	six	seven	eight	nine	ten","one, two, three, four, five, six, seven, eight, nine, ten"
4126,49-80,49,"M	gen	yon	zanmi	ki	malad.","1SG	have	INDF	friend	REL	sick","I have a friend who is sick."
4127,49-81,49,"M	pran	youn	ladan	yo.","1SG	take	one	in	DEF.3PL","I took one of them."
4128,49-100,49,"en/in/on/yon	-	premye","one	-	first","one - first"
4129,49-102,49,"yon	moun,	de	chen","one	person	two	dogs","one person, two dogs"
4130,50-50,50,"on	chyen","one	dog","a dog"
4131,50-51,50,"An	ni	on	chyen.	vs.	An	ni	yonn.","1SG	have	INDF	dog	vs.	1SG	have	one","I have a/one dog.    vs.     I have one."
4132,51-49,51,"an	chien","one	dog","a dog"
4133,51-50,51,"Man	ni	an	chien.	vs.	Man	ni	yonn.","1SG	have	INDF	dog	vs.	1SG	have	NUM","I have a dog.   vs.   I have one."
4134,51-51,51,"Konmen	sa?	An	éwo.","how.much	this	one	euro","How much does it cost? One euro."
4135,52-34,52,"roun	lougarou	pasé","INDF	werewolf	passed.by","A werewolf passed by."
4136,52-35,52,"ayer	mo	wè	oun	tifiy","yesterday	I	see	ART	girl","I saw a girl yesterday."
4137,53-102,53,"en	pov	neg","ART.INDF	poor	black.man","a poor black man"
4138,53-103,53,"Ye	monte	onho	en	dan	<log>-ye.","3PL	climb	onto	ART.INDF	among	log-ART.DEF.PL","They climbed onto one of the logs."
4139,54-66,54,"En	bo	zour	lave	en	vye	boug,	[...].","INDF	good	day	have.PST	INDF	old	man	[...]","Once upon a time, there was an old man, [...]."
4140,54-67,54,"[...]	li	manz	enn,	li	donn	son	syen	saken	enn.","[...]	3SG.FIN	eat	one	3SG.FIN	give	POSS.3SG	dog	each	one","[...] he eats one, he gives his dogs one each."
4141,54-222,54,"Pandan	en	mwa	[...]	zot	i	trap	pa	ryen.","during	INDF	month	[...]	3PL	FIN	catch	NEG	nothing","During one month [...] they catch nothing."
4142,55-52,55,"en	sát	vs.	én	sát","a	cat	vs.	one	cat","a cat vs. one cat"
4143,56-69,56,"en	sat","a/one	cat","a cat"
4144,56-70,56,"Mon	annan	enn.	vs.	Mon	annan	en	sat.","1SG	have	one	vs.	1SG	have	one	cat","I have got one. vs. I have got one cat."
4145,57-36,57,"na	a	loto	pu	mwa	(selma)","EXIST	one	car	for	me	(only)","I have one car."
4146,58-40,58,"mu-ntu	mosi","CL1-person	one","a person"
4147,58-41,58,"ba-ntu	mosi","PL-person	one",persons/people
4148,59-100,59,"ala	mu	mbeni	melenge	(ti)	wali	oko","3PL	take	a	child	(of)	female	one","They take a girl."
4149,59-101,59,"i	faa	mbeni	kota	yaka","1PL	cut	a	large	garden","We made a large garden."
4150,59-102,59,"ala	mu	na	i	nginza	mbeni	pepe","3PL	give	PREP	1PL	money	again	NEG","They don't give us money any more."
4151,59-103,59,"ambeni	avo	karako","PL.some	SM.buy	peanuts","Some buy peanuts."
4152,59-104,59,"mbeni	mbakoro	wali	aeke","certain	old	woman	SM.COP","There was (once) a certain old woman."
4153,61-22,61,"Buy-isa	muye	spigil.","bring-CAUS	one	nail","Bring a nail."
4154,61-23,61,"muye	kati","one	cat","a cat / one cat"
4155,63-51,63,"fi	nyerekú	wáy	kamán	rúo	ma	bába	t-o","EXIST	child	one	too	go	with	father	GEN-his","There was also a child who went with his father."
4156,63-52,63,"azól	de	já	ma	galamóyo","man	DEM	come	with	goat","The man came with a goat."
4157,63-166,63,"Núbi	dé	kabíla	wáy	bináfsu","Nubi	DEM	tribe	one	itself","The Nubi themselves form one tribe."
4158,64-58,64,"kan	fi	zol	al	ge=fétisu	abúna	tánna","ANT	EXIST	individual	REL	PROG=looking.for	priest	POSS.1PL","There was a man looking for our priest."
4159,64-59,64,"kan	fi	taríga","if	EXIST	way","if there is a solution"
4160,66-34,66,"Pompang-anak	de-pe	umma-na	kumbang	attu	e-kasi	(aða).	Attu-si	dua-si?","female-child	3SG-POSS	mother-DAT	flower	INDF	ASP-give	(AUX)	one-or	two-or","The girl has given her mother a rose. One or two?"
4161,67-69,67,"Ada	satu	orang	tua.","exist	one	person	old","There was an old man."
4162,67-70,67,"Cinmai	oh	myintin	dekat	ada	satu	tampat.","Chiang.Mai	PCL	Myanmar	near	have	one	place","Chiang Mai is a place near Myanmar."
4163,71-53,71,"Ahi	kuai	iaia	$2.50	akahi	omole,	alua	omole	$5.00.","Ahi	sell	3SG	$2.50	one	bottle	two	bottle	$5.00","Ahi sold one bottle to him for $2.50 and two bottles for $5.00."
4164,72-55,72,"An	wan	warlaku	atsaid	shop-ta	im	makin.","and	a	dog	outside	shop-LOC	3SG	sleep","And a dog is outside the shop sleeping."
4165,73-41,73,"uno	musika","one	music","a tune"
4166,73-42,73,"p'íti-da	ispira-ngi","bit-ACC	wait-2SG","Wait a bit."
4167,74-44,74,"latáb",table,"table, a table, the table, tables, the tables"
4168,75-86,75,"Peeyek	piko	aen	naraanzh	dayaaw-aaw.","one	only	INDF.ART	orange	1.have-3.ANIM.OBJ","I have just one orange."
4169,75-87,75,"Maaka	henn	kii-waniht-aaw	kaa-tapashii-t.","but	one	PST-lost.INAN-3SG	COMP-flee-3SG","But she lost one when she fled."
4170,75-88,75,"Aen	zhwal	n-daaweeyim-aaw.","INDF.ART.M	horse	1-need.ANIM-3.ANIM.OBJ","I need a horse."
4171,1-86,1,"Sarki	swari	soma;	a	hari	soma	go	na	ini	watra.","shark	swallow	person	3SG.SBJ	pull	person	go	LOC	in(side)	water","(A) shark(s) swallow(s) people; it pulls people into the water."
4172,1-87,1,"Sikiman	no	musu	nyan,	ma	a	musu	dringi	papa.","sick.NMLZ	NEG	must	eat	but	3SG.SBJ	must	drink	porridge","A sick person should not eat, but s/he should drink porridge."
4173,1-88,1,"Paramaka	no	fiti	bakra	beri,	a	tranga	tumusi:	Nengre	kan	nyan	en.","paramaka	NEG	be.fitting	white	stomach	3SG.SBJ	be.strong	excessively	black	can	eat	3SG","Paramaka (fruit) is not good for European stomachs, it is too strong. Blacks can eat it."
4174,1-89,1,"Den	retiwan	no	du	ogrisani.","DET.PL	right.one	NEG	do	evil.thing","The righteous don't do harm."
4175,2-68,2,"Fowru	e	singi,	dagu	e	bari.","bird	IPFV	sing	dog	IPFV	bark","Birds sing, dogs bark."
4176,3-35,3,"Dagu	ta	giita.","dog	ASP	growl","Dogs growl."
4177,4-46,4,"Nyamasu	na	wan	fufuuman.","vulture	COP	one	thief","The vulture is a thief."
4178,4-47,4,"A	nyamasu,	ne	en	na	a	basi	fu	sumee	tingi	sani.","DET.SG	vulture	FOC	it	COP	DET.SG	boss	for	smell	stink	thing","The vulture is the leader in smelling stinking things."
4179,4-50,4,"Alata	e	poli	nyanyan.","rat	IPFV	spoil	food","Rats spoil food."
4180,5-53,5,"kombain	kot	am,	win	am	an	ful	am	in	bag","combined.harvester	cut	3SG.ACC	winnow	3SG.ACC	and	full	3SG.ACC	in	bag","Combined harvesters cut it, winnow it and bag it. OR: Using combined harvesters, (we) cut, winnow and bag it (the rice)."
4181,6-33,6,"Marriage	have	teet.","marriage	have.3SG	teeth","Marriage can bite / is a serious matter."
4182,7-81,7,"wen	kou	ha	kyaaf","when	cow	have	calf","when a cow has a calf"
4183,7-82,7,"ants	duhz	bait","ants	HAB	bite","ants bite"
4184,7-170,7,"Daag	an	kyat	na-a	liv	god	wid	wan	anoda.","dog	and	cat	NEG-PROG	live	good	with	one	another","Dogs and cats do not live well together."
4185,8-48,8,"Mangguus	nyam	foul.","mongoose	eat	chicken","Mongooses eat chickens."
4186,9-60,9,"Krab	waak	onda	wata	[...]	krab	dey	kud	kros	riyf.","crab	walk	under	water	[...]	crab	3PL	can	cross	reef","Crabs walk under the water [...] crabs, they can cross the reef."
4187,10-64,10,"Di	dag	dem	baak.","ART.DEF	dog	PL	bark","Dogs bark."
4188,11-71,11,"Aligieta	gou	ap	tu	foo-tiin	fiit.","alligator	go	up	to	four-teen	feet","Alligators measure up to fourteen feet."
4189,11-72,11,"Mananti	iz	a	nais	fish.","manatee	COP.PRS	ART.INDF	nice	fish","Manatees are nice fish."
4190,11-73,11,"Ai	woz	maind-ing	beebi	an	wash	de	napi.","1SG	COP.PST	mind-PROG	baby	and	wash	3PL.POSS	nappy","I was minding babies and washing their nappies."
